id,gloss,stem,actual_phonology,model_phonology,type,language,num_morphemes,num_tokens,utterance_order,corpus_name,part_of_speech,speaker_code,speaker_name,speaker_role,target_child_age,target_child_sex,media_start,media_end,media_unit,collection_name,collection_id,corpus_id,speaker_id,target_child_id,transcript_id,age,item,form,pair,form_numeric,speaker_type,target_child_name,audio_file,pitch_mean,pitch_min,pitch_max,pitch_range,subset,filename
683134,you want to see the bathroom light,you want to see the light,NA,NA,declarative,eng,6,7,283,Peters,pro:per v inf v det:art n,FAT,NA,Father,16.5588615782665,male,984.613,985.797,s,Eng-NA,2,43,2344,2341,4175,17,bathroom,ADL,potty_bathroom,1,other,Seth,010417,180.64824265783,102.698683298185,220.48874645006,-117.790063151875,other-ADL,other-bathroom11
2418214,why don't you go in the bathroom i think daddy's probably ready for you,why do you go in the I think Daddy probable ready for you,NA,NA,declarative,eng,17,14,600,Soderstrom,pro:int mod pro:per v prep det:art pro:sub v n:prop adv v prep pro:per,MOT,NA,Mother,7.09870839236945,male,1575.261,1578.013,s,Eng-NA,2,71,3926,3918,9455,7,bathroom,ADL,potty_bathroom,1,other,Joseph,000703,164.452227282236,87.9741124184883,235.020387747554,-147.046275329066,other-ADL,other-bathroom12
2539100,i'll go i'm gonna go find the bathroom and i'm gonna use it and i'll be right back okay,I go I go go find the and I go to use it and I be right back okay,NA,NA,question,eng,26,19,35,Weist,pro:sub v pro:sub part v v det:art coord pro:sub part inf v pro:per coord pro:sub cop adj n adj,MOT,NA,Mother,28.2962689172262,female,98.281,102.67,s,Eng-NA,2,74,3989,3986,9847,28,bathroom,ADL,potty_bathroom,1,other,Jillian,020409,221.08539541383,188.290002190406,344.984931991058,-156.694929800651,other-ADL,other-bathroom13
2334268,he'll be in the bathroom all night,he be in the all night,NA,NA,declarative,eng,7,7,86,Braunwald,pro:sub cop prep det:art qn n,MOT,NA,Mother,24.7890100412739,female,318.513,320.673,s,Eng-NA,2,70,3902,3901,8614,25,bathroom,ADL,potty_bathroom,1,other,Laura,020024,141.056818316081,77.048287490216,214.524923244308,-137.476635754092,other-ADL,other-bathroom14
17431806,is puppy going to the bathroom,be puppy go to the,NA,NA,question,eng,7,6,1160,Providence,cop n part prep det:art,MOT,NA,Mother,19.0332450358324,female,2554.393,2558.305,s,Eng-NA,21,336,23497,23495,43323,19,bathroom,ADL,potty_bathroom,1,other,Lily,010701,287.668541127672,99.6642394555442,505.026359705082,-405.362120249537,other-ADL,other-bathroom15
17468253,tallulah runs up to the bathroom and takes off her clothes,Tallulah run up to the and take off her clothes,NA,NA,imperative_emphatic,eng,12,11,496,Providence,n:prop v adv prep det:art coord v prep det:poss n:pt,MOT,NA,Mother,30.5920039425861,female,1290.456,1293.313,s,Eng-NA,21,336,23497,23495,43355,31,bathroom,ADL,potty_bathroom,1,other,Lily,020618,280.092400118368,82.7236158124994,491.528392379429,-408.804776566929,other-ADL,other-bathroom16
2333166,to the bathroom,to the,NA,NA,declarative,eng,2,3,286,Braunwald,prep det:art,MOT,NA,Mother,23.7889895069714,female,1088.188,1089.245,s,Eng-NA,2,70,3902,3901,8605,24,bathroom,ADL,potty_bathroom,1,other,Laura,011124,183.563147325194,78.6555070277406,293.884416179724,-215.228909151983,other-ADL,other-bathroom17
17648423,or maybe you can can you lay the bathroom rug for me,or maybe you can can you lay the rug for me,NA,NA,question,eng,11,12,349,Providence,coord adv pro:per mod mod pro:per v det:art n prep pro:obj,MOT,NA,Mother,31.7891537813918,female,988.17,991.37,s,Eng-NA,21,336,23523,23522,43512,32,bathroom,ADL,potty_bathroom,1,other,Violet,020724,259.163422061276,198.763760085805,496.532857791582,-297.76909770577703,other-ADL,other-bathroom18
17523010,are they in the bathroom,be they in the,NA,NA,question,eng,5,5,539,Providence,cop pro:sub prep det:art,MOT,NA,Mother,18.2960635742007,female,1513.241,1515.275,s,Eng-NA,21,336,23511,23510,43408,18,bathroom,ADL,potty_bathroom,1,other,Naima,010609,308.523489226118,220.947157990303,450.217149200263,-229.26999120996,other-ADL,other-bathroom19
17154359,bathroom,NA,NA,NA,declarative,eng,NA,1,21,Menn,NA,OB1,Randa_Mulford,Investigator,14.2302716688228,male,71.4,72.8,s,Eng-NA,21,333,23445,23441,42471,14,bathroom,ADL,potty_bathroom,1,other,Jacob,010207,239.74220269635,103.000711741224,328.342158819256,-225.341447078032,other-ADL,other-bathroom20
2332150,go anytime anyway for you to go bathroom,go anytime anyway for you to go,NA,NA,declarative,eng,7,8,223,Braunwald,v adv:tem adv prep pro:per inf v,SIS,NA,Sister,23.2961662457135,female,501.731,505.318,s,Eng-NA,2,70,3904,3901,8602,23,bathroom,ADL,potty_bathroom,1,other,Laura,011109,275.67302773867,78.5691547539994,426.931308193828,-348.362153439829,other-ADL,other-bathroom21
2843417,um but i think i've stepped off cause usually she'll tell me when she hasta use the bathroom or something beforehand but then i realize she was doing it and i you know she didn't say it,but cause usual she tell me when she have use the or something but then I realize she be do it and I you know she do say it,NA,NA,declarative,eng,39,37,249,NewmanRatner,conj n adv pro:sub v pro:obj conj pro:sub mod v det:art coord pro:indef conj adv:tem pro:sub v pro:sub aux part pro:per coord pro:sub pro:per v pro:sub mod v pro:per,MOT,6691MW18,Mother,18.0003696174459,female,783.792,794.71,s,Eng-NA,2,76,5307,5305,11106,18,bathroom,ADL,potty_bathroom,1,other,6691MW,6691MW-18,227.518855453766,157.90938403314,502.93986900526,-345.03048497212,other-ADL,other-bathroom22
2407192,good morning i think you needta go to the bathroom first and put on slippers my friend,good morning I think you need go to the first and put on slipper my friend,NA,NA,declarative,eng,19,17,34,Soderstrom,adj n pro:sub v pro:per v v prep det:art adv coord v prep n det:poss n,MOT,NA,Mother,9.4930080699809,male,73.118,76.542,s,Eng-NA,2,71,3926,3918,9454,9,bathroom,ADL,potty_bathroom,1,other,Joseph,000915a,185.770946864379,80.7381298838584,347.460106989426,-266.721977105568,other-ADL,other-bathroom23
17648211,okay this goes in the bathroom,okay this go in the,NA,NA,declarative,eng,6,6,335,Providence,co det:dem v adv det:art,MOT,NA,Mother,31.7891537813918,female,944.721,947.008,s,Eng-NA,21,336,23523,23522,43512,32,bathroom,ADL,potty_bathroom,1,other,Violet,020724,164.07716869844,72.27961101025,224.042006266359,-151.762395256109,other-ADL,other-bathroom24
2345548,hey how you doing in the bathroom,hey how you do in the,NA,NA,question,eng,7,7,274,Braunwald,co pro:int pro:per part prep det:art,MOT,NA,Mother,27.0005544261689,female,614.94,616.89,s,Eng-NA,2,70,3902,3901,8641,27,bathroom,ADL,potty_bathroom,1,other,Laura,020300b,74.8956297185685,74.8956297185685,74.8956297185685,0,other-ADL,other-bathroom25
801513,oh little bird,oh Little Bird,NA,NA,declarative,eng,3,3,189,Peters,co n:prop n:prop,FAT,NA,Father,24.296186780016,male,613.939,616.274,s,Eng-NA,2,43,2344,2341,4236,24,bird,ADL,birdie_bird,1,other,Seth,020009a,205.578243549885,141.27413833156,488.672315195098,-347.398176863538,other-ADL,other-bird1
2326292,the whole bird died when we eat a chicken,the whole bird die when we eat a chicken,NA,NA,declarative,eng,10,9,147,Braunwald,det:art adj n v conj pro:sub v det:art n,MOT,NA,Mother,20.7889279040637,female,456.987,460.737,s,Eng-NA,2,70,3902,3901,8585,21,bird,ADL,birdie_bird,1,other,Laura,010824,183.969120680265,122.769077759614,342.891594626774,-220.12251686716,other-ADL,other-bird2
2409650,that's a baby bird now that you have,that a baby bird now that you have,NA,NA,declarative,eng,9,8,74,Soderstrom,pro:dem det:art n n adv pro:rel pro:per v,MOT,NA,Mother,7.55867676954352,male,187.613,189.725,s,Eng-NA,2,71,3926,3918,9460,8,bird,ADL,birdie_bird,1,other,Joseph,000717,254.598147447188,74.9121505447785,444.874236390212,-369.962085845433,other-ADL,other-bird3
17400843,right ethan's birds,right Ethan bird,NA,NA,declarative,eng,6,3,1145,Providence,adv adj n,MOT,NA,Mother,31.2963305201339,male,2822.125,2824.181,s,Eng-NA,21,336,23488,23487,43301,31,bird,ADL,birdie_bird,1,other,Ethan,020709,272.461463667687,220.597473004081,379.578349964596,-158.980876960515,other-ADL,other-bird4
2172440,that's a bird,that a bird,NA,NA,declarative,eng,4,3,445,Brent,pro:dem det:art n,MOT,Brenda,Mother,14.5588205096614,female,1785.426,1786.367,s,Eng-NA,2,68,3837,3836,8277,15,bird,ADL,birdie_bird,1,other,Morgan,010217,236.825183156029,176.756144882297,292.844454090709,-116.088309208413,other-ADL,other-bird5
2455769,do these birds have feet,do these bird have foot,NA,NA,question,eng,7,5,62,Sachs,v det:dem n v n,MOT,NA,Mother,33.3620813569067,female,408.713,412.415,s,Eng-NA,2,72,3937,3936,9578,33,bird,ADL,birdie_bird,1,other,Naomi,020911,210.754084080561,117.745848815146,390.019036495381,-272.273187680235,other-ADL,other-bird6
17546049,red bird that's right,red bird that right,NA,NA,declarative,eng,5,4,541,Providence,adj n pro:rel co,MOT,NA,Mother,22.1647261750755,female,2164.065,2165.53,s,Eng-NA,21,336,23511,23510,43422,22,bird,ADL,birdie_bird,1,other,Naima,011005,222.924771904633,98.7761722438885,332.441745656877,-233.665573412989,other-ADL,other-bird7
750227,did you wake up bird,do you wake up Bird,NA,NA,question,eng,6,5,445,Peters,mod pro:per v adv n:prop,FAT,NA,Father,21.5261093656954,male,1024.738,1027.322,s,Eng-NA,2,43,2344,2341,4211,22,bird,ADL,birdie_bird,1,other,Seth,010916b,203.172041784205,75.54209243092,465.187218008857,-389.645125577937,other-ADL,other-bird8
2342541,but does he take the bird in the living+room,but do he take the bird in the,NA,NA,question,eng,9,9,63,Braunwald,conj v pro:sub v det:art n prep det:art,MOT,NA,Mother,27.0005544261689,female,120.633,123.082,s,Eng-NA,2,70,3902,3901,8641,27,bird,ADL,birdie_bird,1,other,Laura,020300b,198.162948725205,84.2952873818388,440.178200914246,-355.882913532407,other-ADL,other-bird9
2199119,look at the bird,look at the bird,NA,NA,imperative_emphatic,eng,4,4,751,Brent,v prep det:art n,MOT,Ellen,Mother,12.8873282818949,male,2992.205,2993.173,s,Eng-NA,2,68,3852,3851,8325,13,bird,ADL,birdie_bird,1,other,Alexander,010027,259.437780003448,75.3331962802814,348.424130617135,-273.090934336854,other-ADL,other-bird10
929640,bird,bird,NA,NA,declarative,eng,1,1,16,Rollins,n,MOT,NA,Mother,12.0002464116306,NA,38.736,40.136,s,Eng-NA,2,47,2532,2530,4704,12,bird,ADL,birdie_bird,1,other,ZM,zm12,287.789272396846,241.45633053614,477.346338247302,-235.890007711162,other-ADL,other-bird11
17584548,do any of these bird children have a favorite animal,do any of these bird child have a favorite animal,NA,NA,question,eng,11,10,136,Providence,v qn prep det:dem n n v det:art adj n,MOT,NA,Mother,31.4277500564693,female,299.713,305.808,s,Eng-NA,21,336,23511,23510,43458,31,bird,ADL,birdie_bird,1,other,Naima,020713,219.526543156016,103.51462453596,476.997062492299,-373.482437956339,other-ADL,other-bird12
2201148,there's one for the bird,there one for the bird,NA,NA,declarative,eng,6,5,784,Brent,pro:exist pro:indef prep det:art n,MOT,Ellen,Mother,13.3616706708557,male,2885.293,2886.269,s,Eng-NA,2,68,3852,3851,8324,13,bird,ADL,birdie_bird,1,other,Alexander,010111,205.947656696165,177.802609001319,257.668901402538,-79.8662924012189,other-ADL,other-bird13
750110,you're not very talkative today little bird,you not very talkative today Little Bird,NA,NA,declarative,eng,8,7,73,Peters,pro:per neg adv adj adv:tem n:prop n:prop,FAT,NA,Father,22.0004517546562,male,309.21,310.696,s,Eng-NA,2,43,2344,2341,4214,22,bird,ADL,birdie_bird,1,other,Seth,011000a,185.151227971026,86.5598019023935,447.595071915385,-361.035270012991,other-ADL,other-bird14
2255517,is there a bird out there,be there a bird out there,NA,NA,question,eng,7,6,117,Brent,cop adv det:art n prep n,MOT,Cynthia,Mother,13.3288157867718,male,1184.62,1186.193,s,Eng-NA,2,68,3875,3851,8424,13,bird,ADL,birdie_bird,1,other,Alexander,010110,226.552851031875,172.013112669251,299.337551502845,-127.324438833593,other-ADL,other-bird15
17333540,hm hm hm breaths little bird,hm hm hm breath little bird,NA,NA,declarative,eng,7,6,541,Providence,co co co n adj n,MOT,NA,Mother,14.0331423643196,male,1705.898,1712.341,s,Eng-NA,21,336,23488,23487,43266,14,bird,ADL,birdie_bird,1,other,Ethan,010201,226.066861038702,91.7887832020016,262.264310237875,-170.475527035874,other-ADL,other-bird16
17633414,what kind of bird is this,what kind of bird be this,NA,NA,question,eng,7,6,219,Providence,pro:int n prep n cop pro:dem,TOY,Toy,Media,27.6247972237623,female,334.901,337.355,s,Eng-NA,21,336,23527,23522,43505,28,bird,ADL,birdie_bird,1,other,Violet,020319,289.314503906816,200.293555095198,404.685779634447,-204.392224539249,other-ADL,other-bird17
2325668,you don't eat the bird all away,you do eat the bird all away,NA,NA,declarative,eng,8,7,106,Braunwald,pro:per mod v det:art n post adv,SIS,NA,Sister,20.7889279040637,female,299.832,302.119,s,Eng-NA,2,70,3904,3901,8585,21,bird,ADL,birdie_bird,1,other,Laura,010824,259.83024254684,90.2497442545547,370.431152165015,-280.18140791046,other-ADL,other-bird18
2763532,a bird,a bird,NA,NA,declarative,eng,2,2,59,NewmanRatner,det:art n,MOT,5244RE24,Mother,24.0004928232613,male,87.999,89.816,s,Eng-NA,2,76,5462,5456,10616,24,bird,ADL,birdie_bird,1,other,5244RE,5244RE-24,183.250150942551,150.801018376645,218.521203051529,-67.7201846748838,other-ADL,other-bird19
17511236,you've done that too yep she's putting seeds in the bird feeder with a spoon,you do that too yes she put seed in the bird feed with a spoon,NA,NA,declarative,eng,22,15,629,Providence,pro:per part pro:dem adv co pro:sub part n prep det:art n n prep det:art n,MOT,NA,Mother,15.3945666235446,female,1880.615,1885.926,s,Eng-NA,21,336,23511,23510,43398,15,bird,ADL,birdie_bird,1,other,Naima,010312,134.996366983938,70.0470999159286,398.691230175535,-328.644130259607,other-ADL,other-bird20
721994,and see birds,and see bird,NA,NA,declarative,eng haw,4,3,558,Peters,coord v n,FAT,NA,Father,18.8874514877102,male,1489.679,1490.747,s,Eng-NA,2,43,2344,2341,4199,19,bird,ADL,birdie_bird,1,other,Seth,010627,186.137133240906,122.621886630974,490.82704542652,-368.205158795546,other-ADL,other-bird21
919910,did you hear the bird,do you hear the bird,NA,NA,question,eng,6,5,84,Rollins,mod pro:per v det:art n,MOT,NA,Mother,9.00018480872297,NA,552.486,553.805,s,Eng-NA,2,47,2532,2530,4623,9,bird,ADL,birdie_bird,1,other,JW,jw09,456.194154379542,425.91863746485,472.825443835941,-46.9068063710905,other-ADL,other-bird22
2295403,big bird is back in,Big bird be back in,NA,NA,declarative,eng,6,5,517,Brent,n:prop n cop adj adv,MOT,Eva,Mother,14.5588205096614,female,2323.532,2324.776,s,Eng-NA,2,68,3886,3882,8465,15,bird,ADL,birdie_bird,1,other,Maggie,010217,173.776079106651,77.8497738925164,215.842574009535,-137.992800117019,other-ADL,other-bird23
17538000,that's a brown bird,that a brown bird,NA,NA,declarative,eng,5,4,1344,Providence,pro:dem det:art adj n,MOT,NA,Mother,19.3289389925871,female,3882.461,3884.828,s,Eng-NA,21,336,23511,23510,43412,19,bird,ADL,birdie_bird,1,other,Naima,010710,223.70774978301301,74.9917589723123,297.339517939665,-222.347758967353,other-ADL,other-bird24
17467415,yellow hammer is their bird,yellow hammer be their bird,NA,NA,declarative,eng,6,5,251,Providence,adj n cop det:poss n,MOT,NA,Mother,33.296371588739,female,602.578,605.478,s,Eng-NA,21,336,23497,23495,43367,33,bird,ADL,birdie_bird,1,other,Lily,020909,189.61832738999,78.2416293964481,480.306231732664,-402.064602336216,other-ADL,other-bird25
17349721,dyou know that a bird's egg an ostrich's egg is this big,do you know that a bird egg a ostrich egg be this big,NA,NA,question,eng,18,12,321,Providence,mod pro:per v comp det:art adj n det:art adj n cop det:dem adj,MOT,NA,Mother,21.131850756689,male,1036.39,1041.425,s,Eng-NA,21,336,23488,23487,43282,21,bird,ADL,birdie_bird,1,other,Ethan,010904,224.285065397815,80.509751433794,447.715909681581,-367.206158247787,other-ADL,other-bird26
2274625,ten has a bird on it,ten have a bird on it,NA,NA,declarative,eng,7,6,381,Brent,det:num v det:art n prep pro:per,MOT,Cynthia,Mother,9.88726667898725,male,2009.99,2011.527,s,Eng-NA,2,68,3875,3851,8417,10,bird,ADL,birdie_bird,1,other,Alexander,000927,252.765676293056,168.477404617608,519.262843451491,-350.785438833883,other-ADL,other-bird27
17477223,looks like it's flapping like a bird,look like it flap like a bird,NA,NA,declarative,eng,10,7,761,Providence,v conj pro:per part conj det:art n,MOT,NA,Mother,34.8220702683833,female,2056.511,2058.92,s,Eng-NA,21,336,23497,23495,43371,35,bird,ADL,birdie_bird,1,other,Lily,021025,195.235090206536,149.915486680431,321.807656749555,-171.892170069123,other-ADL,other-bird28
17562227,see that bird over there,see that bird over there,NA,NA,question,eng,5,5,686,Providence,v comp n prep n,MOT,NA,Mother,23.2304564775457,female,2498.815,2501.255,s,Eng-NA,21,336,23511,23510,43427,23,bird,ADL,birdie_bird,1,other,Naima,011107,257.06908914677,106.303425921813,413.394394400042,-307.090968478228,other-ADL,other-bird29
17539614,birds use their beaks when they're eating,bird use their beak when they eat,NA,NA,declarative,eng,11,7,1444,Providence,n v det:poss n conj pro:sub part,MOT,NA,Mother,19.3289389925871,female,4134.968,4138.325,s,Eng-NA,21,336,23511,23510,43412,19,bird,ADL,birdie_bird,1,other,Naima,010710,146.292651823365,91.1908215389518,248.967508981099,-157.776687442147,other-ADL,other-bird30
788234,we are both just barely gonna make it little bird,we be both just bare go make it Little Bird,NA,NA,declarative,eng,15,10,831,Peters,pro:sub cop qn adv adv part v pro:per n:prop n:prop,FAT,NA,Father,22.5261298999979,male,1701.665,1710.004,s,Eng-NA,2,43,2344,2341,4221,23,bird,ADL,birdie_bird,1,other,Seth,011016,263.704839549213,104.645502183267,479.788470034586,-375.142967851318,other-ADL,other-bird31
17508611,where's the birds,where the bird,NA,NA,question,eng,5,3,61,Providence,pro:int det:art n,MOT,NA,Mother,12.854473397811,female,233.323,235.23,s,Eng-NA,21,336,23511,23510,43393,13,bird,ADL,birdie_bird,1,other,Naima,010026,353.639989373419,215.930019804588,395.991129909821,-180.061110105233,other-ADL,other-bird32
17555400,and roselinda shows her the blue bird earrings that play oh what a beautiful morning,and Roselinda show her the blue bird that play oh what a beautiful morning,NA,NA,declarative,eng,15,15,319,Providence,coord n:prop v pro:obj det:art adj n det:dem n co pro:int det:art adj n,MOT,NA,Mother,23.7232797388037,female,1153.95,1160.81,s,Eng-NA,21,336,23511,23510,43429,24,bird,ADL,birdie_bird,1,other,Naima,011122,212.793640633862,87.2987809274175,307.63534388571,-220.336562958292,other-ADL,other-bird33
930021,what does big bird say,what do Big Bird say,NA,NA,question,eng,6,5,1,Rollins,pro:int mod n:prop n:prop v,MOT,NA,Mother,9.00018480872297,NA,192.691,194.845,s,Eng-NA,2,47,2532,2530,4687,9,bird,ADL,birdie_bird,1,other,TE,te09,294.986386445007,75.0936774239055,486.821738493319,-411.728061069413,other-ADL,other-bird34
17265900,is that big bird,be that big bird,NA,NA,question,eng,5,4,122,Providence,cop det:dem adj n,AD1,NA,Adult,17.3946076921497,male,669.383,672.171,s,Eng-NA,21,336,23476,23471,43210,17,bird,ADL,birdie_bird,1,other,Alex,010512,209.94652637001,75.7058427192483,435.029872369347,-359.324029650099,other-ADL,other-bird35
2746846,what does a bird say,what do a bird say,NA,NA,question,eng,6,5,213,NewmanRatner,pro:int v det:art n v,MOT,6757JC18,Mother,18.0003696174459,male,641.095,643.514,s,Eng-NA,2,76,5313,5311,10564,18,bird,ADL,birdie_bird,1,other,6757JC,6757JC-18,265.881098703504,101.250337178536,399.276063072807,-298.025725894271,other-ADL,other-bird36
17654481,did you ever try to make a bird like that,do you ever try to make a bird like that,NA,NA,question,eng,11,10,581,Providence,v pro:per adv v inf v det:art n prep pro:dem,MOT,NA,Mother,40.7893385901148,female,1529.626,1532.66,s,Eng-NA,21,336,23523,23522,43523,41,bird,ADL,birdie_bird,1,other,Violet,030424,207.259922220572,68.921655780702,367.453736894751,-298.532081114049,other-ADL,other-bird37
2416621,you were the early bird,you be the early bird,NA,NA,declarative,eng,6,5,621,Soderstrom,pro:per cop det:art adj n,MOT,Debby,Mother,5.98574919402862,male,1170.595,1171.698,s,Eng-NA,2,71,3922,3918,9458,6,bird,ADL,birdie_bird,1,other,Joseph,000530,267.185448077125,191.878715408553,449.099768394667,-257.221052986114,other-ADL,other-bird38
1617522,that's a bird that was a bird,that a bird that be a bird,NA,NA,declarative,eng,10,7,172,Bloom,pro:dem det:art n pro:rel cop det:art n,LOI,Lois,Investigator,26.4276473849566,male,1297.01,1302.101,s,Eng-NA,2,54,3146,3142,6996,26,bird,ADL,birdie_bird,1,other,Peter,020213,143.454499586618,75.5301938717283,264.798760445914,-189.268566574185,other-ADL,other-bird39
2742159,bird,bird,NA,NA,declarative,eng,1,1,105,NewmanRatner,n,MOT,5965PC18,Mother,18.0003696174459,male,157.807,160.579,s,Eng-NA,2,76,5285,5281,10553,18,bird,ADL,birdie_bird,1,other,5965PC,5965PC-18,307.012050409423,121.748386422931,488.568692411338,-366.820305988406,other-ADL,other-bird40
17555924,grandma was not angry at all she was so thrilled she played the musical blue bird earrings and wore the vampire teeth all the way home,Grandma be not angry at all she be so thrill she play the musical blue bird and wear the vampire tooth all the way home,NA,NA,declarative,eng,33,26,357,Providence,n:prop cop neg adj prep pro:indef pro:sub aux adv part pro:sub v det:art n adj n coord v det:art n n qn det:art n adv,MOT,NA,Mother,23.7232797388037,female,1285.34,1299.08,s,Eng-NA,21,336,23511,23510,43429,24,bird,ADL,birdie_bird,1,other,Naima,011122,237.174668993472,75.9389727880678,500.634487201624,-424.695514413556,other-ADL,other-bird41
2162298,a parrot is a bird that goes,a parrot be a bird that go,NA,NA,declarative,eng,9,7,721,Brent,det:art n cop det:art n pro:rel v,MOT,Patricia,Mother,13.3288157867718,female,3365.507,3366.993,s,Eng-NA,2,68,3844,3842,8286,13,bird,ADL,birdie_bird,1,other,Miranda,010110,280.601437361076,108.268116241652,448.153657536262,-339.88554129461,other-ADL,other-bird42
2286285,the baby bird couldn't,the baby bird could,NA,NA,declarative,eng,5,4,576,Brent,det:art n n mod,MOT,Joy,Mother,14.164561900655,male,2043.187,2044.85,s,Eng-NA,2,68,3880,3879,8452,14,bird,ADL,birdie_bird,1,other,Xavier,010205,196.021744300284,86.4426876902982,471.863934102457,-385.421246412159,other-ADL,other-bird43
17365213,this is like a sailor's hat just like early bird had,this be like a sailor hat just like early bird have,NA,NA,declarative,eng,15,11,421,Providence,pro:dem cop co det:art adj n adv prep adj n v,MOT,NA,Mother,25.7233208074088,male,1143.255,1152.196,s,Eng-NA,21,336,23488,23487,43290,26,bird,ADL,birdie_bird,1,other,Ethan,020122,174.917742113918,76.3794718702355,264.324766177213,-187.945294306977,other-ADL,other-bird44
17362666,yup where's the bird,yup where the bird,NA,NA,question,eng,5,4,1343,Providence,co pro:int det:art n,MOT,NA,Mother,18.0660793856137,male,3316.096,3318.233,s,Eng-NA,21,336,23488,23487,43273,18,bird,ADL,birdie_bird,1,other,Ethan,010602,261.459889681872,125.872934093001,373.764296583973,-247.891362490972,other-ADL,other-bird45
